#,Squadra,Giocate,Min,Totale,Media,40 Min
508,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2418,6.8,6.7
509,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2418,6.8,6.7
510,"(2023) 
Bertram Derthona Tortona",30,6025,2411,6.8,6.8
511,"(2013) 
EA7 Emporio Armani Milano",30,6025,2452,6.8,6.8
512,"(2020) 
Fortitudo Lavoropiù Bologna",28,5600,2179,7.3,7.3
513,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2287,6.8,6.7
514,"(2012) 
Sutor Montegranaro",30,6050,2489,6.8,6.7
515,"(2014) 
Enel Brindisi",30,6025,2280,6.7,6.7
516,"(2020) 
Germani Brescia",28,5650,2299,7.2,7.2
517,"(2021) 
NutriBullet Treviso Basket",30,6075,2366,6.7,6.6
518,"(2021) 
GeVi Napoli Basket",30,6075,2393,6.7,6.6
519,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,7.2,7.2
520,"(2020) 
A|X Armani Exchange Milano",28,5600,2385,7.2,7.2
521,"(2014) 
Openjobmetis Varese",30,6150,2418,6.7,6.5
522,"(2021) 
Dolomiti Energia Trentino",30,6102,2345,6.6,6.5
523,"(2022) 
Givova Scafati",30,6050,2378,6.6,6.6
524,"(2016) 
Vanoli Cremona",30,6025,2370,6.6,6.6
525,"(2016) 
MIA-Red October Cantù",30,6025,2335,6.6,6.6
526,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2253,7.1,7.1
527,"(2021) 
Fortitudo Kigili Bologna",30,6027,2429,6.6,6.6
528,"(2023) 
Givova Scafati Basket",30,6100,2481,6.6,6.5
529,"(2017) 
EA7 Emporio Armani Milano",30,6075,2463,6.5,6.5
530,"(2021) 
Umana Reyer Venezia",30,6025,2331,6.5,6.5
531,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,6.5,6.5
532,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,6.5,6.5
533,"(2015) 
Enel Brindisi",30,6125,2320,6.5,6.4
534,"(2017) 
Banco di Sardegna Sassari",30,6100,2586,6.5,6.4
535,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,6.5,6.5
536,"(2023) 
NutriBullet Treviso Basket",30,6000,2434,6.5,6.5
537,"(2011) 
Bennet Cantù",32,6425,2383,6,6
538,"(2017) 
Openjobmetis Varese",30,6050,2355,6.4,6.4
539,"(2018) 
Germani Basket Brescia",30,6050,2408,6.4,6.4
540,"(2018) 
Umana Reyer Venezia",30,6075,2440,6.4,6.3
541,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2307,6.4,6.3
542,"(2018) 
Alma Trieste",30,6050,2634,6.4,6.3
543,"(2015) 
Openjobmetis Varese",30,6025,2252,6.4,6.4
544,"(2015) 
Sidigas Avellino",30,6050,2389,6.4,6.3
545,"(2023) 
Dolomiti Energia Trentino",30,6025,2498,6.4,6.3
546,"(2020) 
Umana Reyer Venezia",28,5625,2257,6.8,6.8
547,"(2017) 
Happy Casa Brindisi",30,6075,2317,6.3,6.2
548,"(2014) 
Vanoli Cremona",30,6075,2308,6.3,6.2
549,"(2015) 
Betaland Capo d'Orlando",30,6025,2058,6.3,6.3
550,"(2016) 
The Flexx Pistoia",30,6075,2306,6.3,6.2
551,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2271,6.7,6.6
552,"(2014) 
Acqua Vitasnella Cantù",30,6100,2389,6.2,6.1
553,"(2021) 
Happy Casa Brindisi",30,6075,2440,6.2,6.1
554,"(2022) 
GeVi Napoli Basket",30,6075,2379,6.2,6.1
555,"(2021) 
Happy Casa Brindisi",30,6075,2440,6.2,6.1
556,"(2013) 
Umana Venezia",30,6000,2394,6.1,6.1
557,"(2016) 
Openjobmetis Varese",30,6050,2319,6.1,6
558,"(2022) 
Openjobmetis Varese",30,6050,2726,6.1,6
559,"(2022) 
Openjobmetis Varese",30,6050,2726,6.1,6
560,"(2021) 
Openjobmetis Varese",30,6025,2470,6.1,6
561,"(2020) 
Happy Casa Brindisi",28,5600,2395,6.5,6.5
562,"(2022) 
Germani Brescia",30,6100,2474,6,5.9
563,"(2022) 
Germani Brescia",30,6100,2474,6,5.9
564,"(2014) 
Upea Capo d'Orlando",30,6000,2094,6,6
565,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2296,6,5.9
566,"(2015) 
Acqua Vitasnella Cantù",30,6100,2422,5.9,5.8
567,"(2017) 
Umana Reyer Venezia",30,6075,2481,5.9,5.9
568,"(2013) 
Granarolo Bologna",30,6050,2335,5.9,5.9
569,"(2023) 
Vanoli Basket Cremona",30,6050,2406,5.9,5.9
570,"(2020) 
Vanoli Basket Cremona",28,5700,2370,6.3,6.2
571,"(2013) 
Montepaschi Siena",30,6025,2308,5.9,5.8
572,"(2018) 
Oriora Pistoia",30,5825,2233,5.8,6
573,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2122,6.2,6.2
574,"(2016) 
Fiat Torino",30,6075,2455,5.7,5.7
575,"(2017) 
The Flexx Pistoia",30,6025,2267,5.7,5.7
576,"(2013) 
Cimberio Varese",30,6025,2389,5.7,5.7
577,"(2023) 
Umana Reyer Venezia",30,6025,2488,5.7,5.7
578,"(2013) 
Acqua Vitasnella Cantù",30,6050,2432,5.7,5.7
579,"(2023) 
Estra Pistoia",30,6025,2432,5.7,5.7
580,"(2018) 
Banco di Sardegna Sassari",30,5875,2593,5.7,5.8
581,"(2018) 
Segafredo Virtus Bologna",30,6000,2387,5.7,5.7
582,"(2019) 
Segafredo Virtus Bologna",20,4025,1719,8.5,8.4
583,"(2022) 
Umana Reyer Venezia",30,6075,2510,5.6,5.6
584,"(2022) 
Umana Reyer Venezia",30,6075,2510,5.6,5.6
