#,Squadra,Giocate,Min,Totale,Media,40 Min
205,"(2002) 
Oregon Scientific Cantu'",34,6800,2718,32.9,32.9
206,"(2016) 
The Flexx Pistoia",30,6075,2306,37.2,36.8
207,"(2006) 
Whirlpool Varese",34,6900,2747,32.7,32.3
208,"(2015) 
EA7 Emporio Armani Milano",30,6025,2452,37.1,36.9
209,"(2003) 
Lottomatica Roma",34,6925,2712,32.7,32.1
210,"(1987) 
Basket Brescia",30,6100,3035,37.1,36.5
211,"(2020) 
Happy Casa Brindisi",28,5600,2395,39.7,39.7
212,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,39.7,39.7
213,"(2003) 
Sicilia Messina",34,6900,2768,32.7,32.2
214,"(1989) 
Enimont Livorno",30,6025,2699,37,36.9
215,"(2015) 
Betaland Capo d'Orlando",30,6025,2058,37,36.9
216,"(2000) 
Snaidero Udine",34,6850,2829,32.6,32.4
217,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,37,36.5
218,"(2018) 
Germani Basket Brescia",30,6050,2408,37,36.7
219,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2311,37,36.7
220,"(2016) 
Openjobmetis Varese",30,6050,2319,37,36.7
221,"(1990) 
Libertas Livorno",30,6025,2718,36.9,36.8
222,"(1987) 
Neutroroberts Firenze",30,6075,2689,36.9,36.4
223,"(1987) 
Benetton Treviso",30,6050,2485,36.9,36.6
224,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,36.8,36.5
225,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,36.8,36.5
226,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,36.8,36.7
227,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,36.8,36.7
228,"(1990) 
Knorr Bologna",30,6019,2574,36.8,36.7
229,"(2001) 
Snaidero Udine",36,7225,2858,30.7,30.6
230,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2307,36.8,36.5
231,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,36.8,36.6
232,"(2021) 
Openjobmetis Varese",30,6025,2470,36.8,36.6
233,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,36.8,36.6
234,"(2002) 
Snaidero Udine",34,6850,2656,32.4,32.2
235,"(2021) 
Dolomiti Energia Trentino",30,6102,2345,36.8,36.2
236,"(2010) 
Air Avellino",30,6075,2468,36.8,36.3
237,"(1991) 
Phonola Caserta",30,6000,2447,36.8,36.8
238,"(2007) 
Lottomatica Roma",34,6675,2650,32.4,33
239,"(2018) 
Alma Trieste",30,6050,2634,36.7,36.4
240,"(2013) 
EA7 Emporio Armani Milano",30,6025,2452,36.7,36.6
241,"(2015) 
Dolomiti Energia Trentino",30,6025,2292,36.7,36.6
242,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,36.7,36.1
243,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,36.7,36.1
244,"(1989) 
Vismara Cantu'",30,6000,2676,36.7,36.7
245,"(2006) 
TDShop.it Livorno",34,6850,2681,32.4,32.1
246,"(1991) 
Philips Milano",30,6050,2842,36.7,36.4
247,"(1988) 
Benetton Treviso",30,6025,2467,36.6,36.5
248,"(2011) 
Banca Tercas Teramo",32,6425,2373,34.3,34.2
249,"(2010) 
Canadian Solar Bologna",30,6100,2345,36.6,36
250,"(2010) 
Benetton Treviso",30,6025,2311,36.6,36.4
251,"(2010) 
Banca Tercas Teramo",30,6075,2253,36.5,36.1
252,"(2014) 
Sidigas Avellino",30,6000,2283,36.5,36.5
253,"(1988) 
Paini Napoli",30,5800,2516,36.5,37.8
254,"(1989) 
Irge Desio",30,6075,2656,36.5,36
255,"(1990) 
Philips Milano",30,6025,2857,36.5,36.3
256,"(2018) 
Happy Casa Brindisi",30,6075,2454,36.5,36
257,"(2000) 
Cordivari Roseto",34,6600,2789,32.1,33.1
258,"(2018) 
Dolomiti Energia Trentino",30,6100,2383,36.4,35.8
