#,Squadra,Giocate,Min,Totale,Media,40 Min
462,"(1992) 
Philips Milano",30,6025,2752,24,23.9
463,"(2000) 
Paf Bologna",34,6900,2750,21.2,20.9
464,"(2007) 
Snaidero Cucine Udine",34,6825,2591,21.2,21.1
465,"(2007) 
Legea Scafati",34,6600,2587,21.2,21.8
466,"(1987) 
Dietor Bologna",30,6075,2695,24,23.7
467,"(2007) 
Scavolini Spar Pesaro",34,6825,2762,21.2,21.2
468,"(2006) 
Air Avellino",34,6825,2648,21.3,21.2
469,"(2002) 
Lottomatica Roma",34,6825,2670,21.3,21.2
470,"(1991) 
Pall. Trapani",30,6125,2447,24.1,23.6
471,"(1987) 
Wuber Napoli",30,6100,2634,24.2,23.8
472,"(1990) 
Filanto Forli'",30,6025,2980,24.2,24.1
473,"(1992) 
Robe di Kappa Torino",30,6125,2594,24.2,23.7
474,"(2006) 
Tisettanta Cantu'",34,6900,2679,21.4,21.1
475,"(2004) 
Casti Group Varese",34,6825,2736,21.4,21.3
476,"(2011) 
Umana Venezia",32,6450,2475,22.8,22.6
477,"(2008) 
Armani Jeans Milano",30,6075,2316,24.3,24
478,"(2003) 
Mabo Livorno",34,6850,2765,21.5,21.3
479,"(1988) 
Philips Milano",30,6000,2760,24.4,24.4
480,"(2001) 
Viola Reggio Calabria",36,7250,2972,20.3,20.2
481,"(2000) 
Cordivari Roseto",34,6600,2789,21.5,22.2
482,"(1994) 
Illycaffe' Trieste",32,6425,2663,22.9,22.8
483,"(2001) 
De Vizia Avellino",36,7250,2869,20.4,20.2
484,"(2005) 
Basket Livorno",34,6925,2764,21.6,21.2
485,"(2006) 
Climamio Bologna",34,6850,2764,21.6,21.4
486,"(1995) 
Stefanel Milano",32,6475,2789,22.9,22.6
487,"(1994) 
Stefanel Milano",32,6450,2766,22.9,22.7
488,"(2005) 
Whirlpool Varese",34,6875,2620,21.6,21.4
489,"(2006) 
Snaidero Cucine Udine",34,6800,2753,21.6,21.6
490,"(1988) 
Alno Fabriano",30,6000,2648,24.5,24.5
491,"(2002) 
Pompea Napoli",34,6850,2735,21.6,21.5
492,"(2007) 
La Fortezza Bologna",34,6850,2684,21.6,21.5
493,"(2003) 
Euro Roseto",34,6570,2841,21.6,22.4
494,"(1992) 
Knorr Bologna",30,6050,2575,24.5,24.3
495,"(2010) 
Cimberio Varese",30,6050,2385,24.5,24.3
496,"(2005) 
Upea Capo d'Orlando",34,6900,2779,21.6,21.3
497,"(2000) 
Montepaschi Siena",34,6875,2810,21.6,21.4
498,"(2000) 
Adr Roma",34,6850,2818,21.6,21.5
499,"(2004) 
Pompea Napoli",34,6900,2885,21.7,21.4
500,"(2004) 
Scavolini Pesaro",34,6800,2709,21.7,21.7
501,"(2001) 
Scavolini Pesaro",36,7275,3003,20.5,20.3
502,"(2005) 
Vertical Vision Cantu'",34,6850,2699,21.7,21.5
503,"(2002) 
Oregon Scientific Cantu'",34,6800,2718,21.7,21.7
504,"(2000) 
Vip Rimini",34,6800,2914,21.7,21.7
505,"(2006) 
Montepaschi Siena",34,6875,2943,21.8,21.5
506,"(1994) 
Panapesca Montecatini",32,6450,2649,23.1,22.9
507,"(1987) 
Irge Desio",30,6050,2568,24.7,24.5
508,"(2002) 
Scavolini Pesaro",34,6850,2736,21.8,21.6
509,"(2000) 
Varese Roosters",34,6825,3020,21.8,21.7
510,"(1995) 
Cagiva Varese",32,6475,2807,23.2,22.9
511,"(2005) 
Snaidero Udine",34,6850,2819,21.9,21.7
512,"(1995) 
Teamsystem Bologna",32,6525,2723,23.3,22.8
513,"(1993) 
Onyx Caserta",30,6000,2678,24.8,24.8
514,"(2001) 
Kinder Bologna",36,7225,3121,20.7,20.6
515,"(2007) 
Air Avellino",34,6825,2878,21.9,21.8
516,"(1990) 
Stefanel Trieste",30,6050,2609,24.9,24.7
517,"(2004) 
Lauretana Biella",34,6800,2747,22,22
518,"(1995) 
Mash J. Verona",32,6525,2647,23.3,22.9
519,"(2011) 
Benetton Treviso",32,6450,2403,23.3,23.2
520,"(1992) 
Phonola Caserta",30,6075,2541,24.9,24.6
521,"(2005) 
Benetton Treviso",34,6875,2862,22.1,21.8
522,"(2010) 
Angelico Biella",30,6050,2393,25,24.8
523,"(2005) 
Air Avellino",34,6800,2589,22.1,22.1
524,"(2003) 
Breil Milano",34,6800,2744,22.1,22.1
525,"(2006) 
TDShop.it Livorno",34,6850,2681,22.1,22
526,"(1994) 
Birex Verona",32,6450,2592,23.5,23.3
527,"(1994) 
Teorematour Roma",32,6425,2572,23.5,23.4
528,"(1995) 
Viola Reggio Calabria",32,6450,2488,23.5,23.3
529,"(2000) 
Benetton Treviso",34,6850,2964,22.2,22
530,"(2004) 
Eurofiditalia R.Calabria",34,6875,2720,22.2,22
531,"(1988) 
Snaidero Caserta",30,6000,2803,25.2,25.2
532,"(1995) 
Madigan Pistoia",32,6425,2648,23.7,23.6
533,"(2007) 
Armani Jeans Milano",34,6800,2708,22.3,22.3
534,"(2003) 
Teramo Basket",34,6875,3098,22.3,22.1
535,"(2000) 
Viola Reggio Calabria",34,6825,2939,22.3,22.2
536,"(1995) 
Illycaffe' Trieste",32,6425,2557,23.7,23.6
537,"(1993) 
Benetton Treviso",30,6100,2480,25.3,24.9
538,"(2003) 
Scavolini Pesaro",34,6700,2918,22.4,22.7
539,"(1992) 
Teamsystem Fabriano",30,6100,2419,25.4,25
540,"(1989) 
Il Messaggero Roma",30,6025,2802,25.4,25.3
541,"(2003) 
Lottomatica Roma",34,6925,2712,22.4,22
542,"(2003) 
Oregon Scientific Cantu'",34,6825,2835,22.4,22.3
543,"(2004) 
Bipop Carire RE",34,6875,2657,22.4,22.2
544,"(2006) 
Siviglia Wear Teramo",34,6800,2758,22.4,22.4
545,"(2004) 
Air Avellino",34,6800,2737,22.4,22.4
546,"(1993) 
Stefanel Trieste",30,6075,2584,25.5,25.2
547,"(2002) 
Pippo Milano",34,6850,2743,22.5,22.3
548,"(2000) 
Lineltex Imola",34,6900,2894,22.5,22.2
549,"(1993) 
C. Campeginese R.Emilia",30,6075,2582,25.5,25.2
550,"(2006) 
Whirlpool Varese",34,6900,2747,22.6,22.2
551,"(2003) 
Pompea Napoli",34,6825,2858,22.6,22.5
552,"(1990) 
Il Messaggero Roma",30,6020,2731,25.6,25.5
553,"(2000) 
Snaidero Udine",34,6850,2829,22.6,22.5
554,"(1993) 
Glaxo Verona",30,6075,2539,25.7,25.3
555,"(2011) 
Cimberio Varese",32,6475,2429,24.1,23.8
556,"(2005) 
Navigo.it Teramo",34,6800,2786,22.7,22.7
557,"(2005) 
Carpisa Napoli",34,6875,3051,22.8,22.5
558,"(2002) 
Air Avellino",34,6900,2728,22.8,22.5
559,"(2004) 
Sedima Roseto",34,6850,2692,22.8,22.7
560,"(1991) 
A. Ranger Varese",30,6050,2675,25.9,25.7
561,"(2004) 
Lottomatica Roma",34,6850,2761,22.9,22.7
562,"(2004) 
Vertical Vision Cantu'",34,6850,2911,22.9,22.7
563,"(2006) 
Armani Jeans Milano",34,6800,2663,22.9,22.9
564,"(2005) 
Montepaschi Siena",34,6850,2763,22.9,22.8
565,"(2000) 
Poliform Cantu'",34,6900,2676,23,22.7
566,"(2000) 
Kinder Bologna",34,6850,3018,23,22.9
567,"(2001) 
Lauretana Biella",36,7300,2966,21.8,21.5
568,"(2007) 
Upim Bologna",34,6850,2669,23.1,22.9
569,"(2000) 
Scavolini Pesaro",34,6875,2969,23.1,22.8
570,"(2002) 
Euro Roseto",34,6825,2682,23.1,23
571,"(2000) 
Müller Verona",34,6850,3056,23.1,22.9
