#,Squadra,Giocate,Min,Totale,Media,40 Min
391,"(1990) 
Phonola Caserta",30,6050,2649,96.8,96
392,"(1990) 
Sidis R.Emilia",30,6125,2569,96.8,94.9
393,"(1987) 
Enichem Livorno",30,6050,2700,96.9,96.1
394,"(1988) 
Enichem Livorno",30,6050,2754,96.9,96.1
395,"(2007) 
Premiata Montegranaro",34,6850,2706,85.5,84.9
396,"(1992) 
Teamsystem Fabriano",30,6100,2584,97,95.4
397,"(2012) 
Angelico Biella",30,6075,2512,97,95.8
398,"(2005) 
Angelico Biella",34,6850,2645,85.6,85
399,"(2006) 
Lottomatica Roma",34,6925,2448,85.7,84.1
400,"(2010) 
Dinamo Sassari",30,6075,2512,97.1,95.9
401,"(1995) 
Nuova Tirrena Roma",32,6450,2657,91.1,90.4
402,"(1990) 
S. Clear Cantu'",30,6050,2644,97.4,96.6
403,"(2022) 
Tezenis Verona",30,6075,2570,97.5,96.3
404,"(1994) 
Cagiva Varese",32,6475,2715,91.4,90.3
405,"(2010) 
Cimberio Varese",30,6050,2430,97.5,96.7
406,"(2013) 
Sutor Montegranaro",30,6025,2608,97.5,97.1
407,"(2020) 
De'Longhi Treviso",28,5600,2468,104.6,104.6
408,"(1995) 
Olitalia Forli'",32,6475,2617,91.7,90.6
409,"(2002) 
Oregon Scientific Cantu'",34,6800,2601,86.6,86.6
410,"(2008) 
Angelico Biella",30,6050,2479,98.1,97.3
411,"(1989) 
Cantine Riunite R.Emilia",30,6025,2653,98.2,97.8
412,"(1988) 
Vismara Cantu'",30,5825,2686,98.3,101.2
413,"(1987) 
Allibert Livorno",30,6050,2589,98.3,97.5
414,"(1991) 
Robe di Kappa Torino",30,6075,2711,98.4,97.2
415,"(1992) 
Baker Livorno",30,6000,2499,98.4,98.4
416,"(1993) 
Recoaro Milano",30,6075,2637,98.4,97.2
417,"(1995) 
Cx Orologi Siena",32,6425,2616,92.3,92
418,"(2003) 
Montepaschi Siena",34,6825,2746,87,86.7
419,"(1991) 
Baker Livorno",30,6000,2490,98.6,98.6
420,"(1989) 
Il Messaggero Roma",30,6025,2651,98.6,98.2
421,"(2000) 
Benetton Treviso",34,6850,2738,87.1,86.5
422,"(2023) 
Givova Scafati Basket",30,6100,2626,98.7,97.1
423,"(2010) 
Enel Brindisi",30,6050,2466,98.7,97.9
424,"(1990) 
Libertas Livorno",30,6025,2752,98.8,98.4
425,"(2007) 
Benetton Treviso",34,6825,2592,87.2,86.9
426,"(2001) 
Montepaschi Siena",36,7300,2714,82.4,81.3
427,"(1995) 
Mash J. Verona",32,6525,2618,92.8,91
428,"(2018) 
Fiat Torino",30,6125,2611,99,97
429,"(1991) 
Phonola Caserta",30,6000,2578,99.1,99.1
430,"(2000) 
Scavolini Pesaro",34,6875,2736,87.5,86.5
431,"(1995) 
Viola Reggio Calabria",32,6450,2582,93.1,92.4
432,"(2002) 
Pippo Milano",34,6850,2645,87.9,87.2
433,"(2002) 
Montepaschi Siena",34,6850,2603,87.9,87.2
434,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2626,99.8,98.9
435,"(2005) 
Climamio Bologna",34,6875,2650,88.1,87.2
436,"(1995) 
Cagiva Varese",32,6475,2706,93.8,92.7
437,"(2010) 
Banca Tercas Teramo",30,6075,2458,100,98.8
438,"(2005) 
Lottomatica Roma",34,6900,2667,88.4,87.1
439,"(2006) 
VidiVici Bologna",34,6850,2597,88.4,87.8
440,"(1995) 
Scavolini Pesaro",32,6475,2760,94,92.9
441,"(2007) 
Air Avellino",34,6825,2637,88.5,88.2
442,"(2000) 
Adr Roma",34,6850,2686,88.6,87.9
443,"(2005) 
Armani Jeans Milano",34,6850,2662,88.6,88
444,"(1989) 
Arimo Bologna",30,6025,2710,100.5,100
445,"(1992) 
Marr Rimini",30,6100,2635,100.6,99
