#,Squadra,Giocate,Min,Totale,Media,40 Min
427,"(1993) 
Baker Livorno",30,6025,2606,37.5,37.3
428,"(1988) 
Paini Napoli",30,5800,2505,37.5,38.8
429,"(2022) 
Happy Casa Brindisi",30,6025,2446,37.5,37.4
430,"(2015) 
Acqua Vitasnella Cantù",30,6100,2405,37.6,37
431,"(1987) 
Hitachi Venezia",30,6025,2919,37.6,37.4
432,"(2023) 
Generazione Vincente Napoli Basket",30,6025,2613,37.6,37.4
433,"(2018) 
Oriora Pistoia",30,5825,2511,37.6,38.7
434,"(1991) 
Filanto Forli'",30,5825,2823,37.6,38.7
435,"(2017) 
Vanoli Cremona",30,6000,2495,37.6,37.6
436,"(1988) 
Ipifim Torino",30,6025,2798,37.7,37.5
437,"(2017) 
Umana Reyer Venezia",30,6075,2364,37.7,37.2
438,"(2018) 
Sidigas Avellino",30,6025,2456,37.7,37.5
439,"(2002) 
Metis Varese",34,6825,2733,33.3,33.2
440,"(2018) 
Umana Reyer Venezia",30,6075,2256,37.8,37.3
441,"(2011) 
Banca Tercas Teramo",32,6425,2488,35.4,35.3
442,"(2021) 
GeVi Napoli Basket",30,6075,2455,37.8,37.3
443,"(2017) 
Betaland Capo d'Orlando",30,6050,2544,37.8,37.5
444,"(2005) 
Basket Livorno",34,6925,2768,33.4,32.8
445,"(2006) 
Upea Capo d'Orlando",34,6825,2705,33.4,33.3
446,"(1992) 
Panasonic R.Calabria",30,6075,2574,37.8,37.4
447,"(2015) 
Pasta Reggia Caserta",30,6050,2288,37.8,37.5
448,"(1987) 
Irge Desio",30,6050,2684,37.8,37.5
449,"(2003) 
Pompea Napoli",34,6825,2808,33.4,33.3
450,"(2021) 
NutriBullet Treviso Basket",30,6077,2509,37.9,37.4
451,"(2015) 
Umana Reyer Venezia",30,6150,2230,37.9,37
452,"(1990) 
Stefanel Trieste",30,6050,2504,38,37.7
453,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2320,38,37.7
454,"(1987) 
Allibert Livorno",30,6050,2589,38,37.7
455,"(2002) 
Benetton Treviso",34,6825,2691,33.6,33.4
456,"(1988) 
Snaidero Caserta",30,6000,2799,38,38
457,"(2007) 
Legea Scafati",34,6600,2751,33.6,34.6
458,"(2021) 
Dolomiti Energia Trentino",30,6100,2447,38.1,37.4
459,"(2004) 
Bipop Carire RE",34,6875,2576,33.6,33.3
460,"(2004) 
Snaidero Cucine Udine",34,6825,2834,33.6,33.5
461,"(1994) 
Meta System R.Emilia",32,6450,2867,35.7,35.4
462,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2332,38.1,37.8
463,"(1988) 
Cantine Riunite R.Emilia",30,5825,2572,38.1,39.2
464,"(2001) 
Oregon Scientific Cantu'",36,7225,2797,31.8,31.7
465,"(2016) 
Pasta Reggia Caserta",30,6075,2430,38.1,37.7
466,"(2000) 
Benetton Treviso",34,6850,2738,33.7,33.4
467,"(2007) 
Benetton Treviso",34,6825,2592,33.7,33.6
468,"(2016) 
Enel Brindisi",30,6100,2465,38.2,37.6
469,"(2022) 
GeVi Napoli Basket",30,6075,2515,38.2,37.7
470,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2493,38.2,38.2
471,"(2005) 
Benetton Treviso",34,6875,2616,33.8,33.4
472,"(2018) 
Happy Casa Brindisi",30,6075,2370,38.3,37.8
473,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2626,38.3,38
474,"(1988) 
Philips Milano",30,6000,2599,38.3,38.3
475,"(2001) 
De Vizia Avellino",36,7250,2994,32,31.8
476,"(2014) 
Vanoli Cremona",30,6075,2348,38.4,37.9
477,"(1987) 
Banco Roma",30,6025,2721,38.4,38.2
478,"(2007) 
La Fortezza Bologna",34,6850,2731,33.9,33.6
479,"(2005) 
VidiVici Bologna",34,6825,2831,33.9,33.8
480,"(1991) 
Fernet Branca Pavia",30,6100,2841,38.4,37.8
481,"(2003) 
Lottomatica Roma",34,6925,2653,33.9,33.3
482,"(1988) 
Hitachi Venezia",30,6000,2668,38.5,38.5
483,"(2006) 
TDShop.it Livorno",34,6850,2935,34,33.7
484,"(2021) 
Vanoli Basket Cremona",30,6075,2535,38.5,38
485,"(2018) 
VL Pesaro",30,6025,2754,38.5,38.3
486,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,38.5,38.3
487,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,38.5,38.3
488,"(1987) 
Neutroroberts Firenze",30,6075,2801,38.5,38.1
489,"(2007) 
Premiata Montegranaro",34,6850,2706,34.1,33.8
490,"(2000) 
Adecco Milano",34,6875,3085,34.1,33.7
491,"(2003) 
Oregon Scientific Cantu'",34,6825,2816,34.1,34
492,"(2014) 
Openjobmetis Varese",30,6150,2475,38.7,37.8
493,"(2014) 
Banco di Sardegna Sassari",30,6075,2435,38.7,38.2
494,"(2020) 
Vanoli Basket Cremona",28,5700,2395,41.5,40.7
495,"(2021) 
Openjobmetis Varese",30,6025,2655,38.8,38.6
496,"(2000) 
De Vizia Avellino",34,6850,2881,34.3,34
497,"(1989) 
Phonola Caserta",30,6050,2748,38.9,38.5
498,"(2006) 
Whirlpool Varese",34,6900,2692,34.3,33.8
499,"(2014) 
Dolomiti Energia Trento",30,6075,2402,38.9,38.4
500,"(2003) 
Sicilia Messina",34,6900,3024,34.4,33.9
501,"(1987) 
Tracer Milano",30,6025,2906,38.9,38.8
502,"(1989) 
Knorr Bologna",30,6000,2523,38.9,38.9
503,"(2000) 
Scavolini Pesaro",34,6875,2736,34.4,34
504,"(2006) 
Legea Scafati",34,6850,2854,34.4,34.1
505,"(2011) 
Banco di Sardegna Sassari",32,6400,2494,36.5,36.5
506,"(1989) 
A. Ranger Varese",30,6025,2766,39,38.8
507,"(2001) 
Euro Roseto",36,7250,3157,32.5,32.3
508,"(2002) 
Air Avellino",34,6900,2854,34.4,33.9
509,"(1989) 
Scavolini Pesaro",30,6025,2710,39.1,38.9
510,"(2006) 
Premiata Montegranaro",34,6825,2732,34.5,34.4
511,"(2014) 
Consultinvest Pesaro",30,6000,2463,39.1,39.1
512,"(2001) 
Montepaschi Siena",36,7300,2714,32.7,32.2
513,"(2006) 
VidiVici Bologna",34,6850,2597,34.6,34.3
514,"(2014) 
Upea Capo d'Orlando",30,6000,2222,39.3,39.3
515,"(2004) 
Pompea Napoli",34,6900,2943,34.7,34.2
516,"(2002) 
Lottomatica Roma",34,6825,2507,34.7,34.6
517,"(1987) 
Dietor Bologna",30,6075,2687,39.3,38.8
518,"(2002) 
Oregon Scientific Cantu'",34,6800,2601,34.8,34.8
519,"(1990) 
Panasonic R.Calabria",30,6050,2664,39.4,39.1
520,"(2006) 
Montepaschi Siena",34,6875,2522,34.8,34.4
521,"(2003) 
Coop Nordest Trieste",34,6625,2842,34.8,35.7
522,"(2002) 
Snaidero Udine",34,6850,2698,34.9,34.6
523,"(2004) 
Sedima Roseto",34,6850,2844,34.9,34.6
524,"(2005) 
BT Roseto",34,6800,2693,34.9,34.9
525,"(2000) 
Montepaschi Siena",34,6875,2714,34.9,34.6
526,"(2006) 
Eldo Napoli",34,6875,2635,34.9,34.6
527,"(2011) 
Sidigas Avellino",32,6475,2606,37.1,36.7
528,"(1988) 
Alno Fabriano",30,6000,2838,39.6,39.6
529,"(2006) 
Angelico Biella",34,6850,2721,35,34.7
530,"(2002) 
Pompea Napoli",34,6850,2737,35,34.7
531,"(2007) 
Solsonica Rieti",34,6875,2773,35,34.6
532,"(2005) 
Montepaschi Siena",34,6850,2495,35,34.8
533,"(2000) 
Viola Reggio Calabria",34,6825,3035,35,34.9
534,"(1995) 
Illycaffe' Trieste",32,6425,2896,37.3,37.1
535,"(2000) 
Vip Rimini",34,6800,3086,35.1,35.1
536,"(1990) 
Philips Milano",30,6025,2679,39.9,39.7
537,"(2004) 
Casti Group Varese",34,6825,2891,35.2,35.1
538,"(2001) 
Kinder Bologna",36,7225,2703,33.3,33.2
539,"(1989) 
Paini Napoli",30,6000,2644,40,40
540,"(2000) 
Müller Verona",34,6850,3123,35.3,35.1
541,"(2004) 
Climamio Bologna",34,6925,2619,35.4,34.7
542,"(2000) 
Poliform Cantu'",34,6900,2812,35.4,34.9
543,"(2001) 
Scavolini Pesaro",36,7275,2892,33.4,33.1
544,"(2004) 
Lottomatica Roma",34,6850,2728,35.4,35.2
545,"(1990) 
Filanto Forli'",30,6025,3109,40.2,40
546,"(2004) 
Vertical Vision Cantu'",34,6850,2745,35.5,35.3
547,"(2003) 
Metis Varese",34,6850,2905,35.6,35.3
548,"(2022) 
Openjobmetis Varese",30,6050,2722,40.3,40
549,"(2022) 
Openjobmetis Varese",30,6050,2722,40.3,40
550,"(2001) 
Skipper Bologna",36,7200,2807,33.7,33.7
551,"(2004) 
Navigo.it Teramo",34,6825,2805,35.7,35.6
552,"(2004) 
Scavolini Pesaro",34,6800,2753,35.7,35.7
