#,Squadra,Giocate,Min,Totale,Media,40 Min
39,"(2003) 
Metis Varese",34,6850,2906,85.5,84.8
40,"(1990) 
Auxilium Torino",30,6020,2903,96.8,96.4
41,"(2004) 
Climamio Bologna",34,6925,2897,85.2,83.7
42,"(1988) 
Enichem Livorno",30,6050,2897,96.6,95.8
43,"(2000) 
Lineltex Imola",34,6900,2894,85.1,83.9
44,"(1995) 
Buckler Bologna",32,6450,2889,90.3,89.6
45,"(2005) 
VidiVici Bologna",34,6825,2887,84.9,84.6
46,"(2004) 
Pompea Napoli",34,6900,2885,84.9,83.6
47,"(2007) 
Air Avellino",34,6825,2878,84.6,84.3
48,"(2004) 
Montepaschi Siena",34,6825,2875,84.6,84.2
49,"(1994) 
Cagiva Varese",32,6475,2874,89.8,88.8
50,"(2000) 
Adecco Milano",34,6875,2870,84.4,83.5
51,"(2001) 
De Vizia Avellino",36,7250,2869,79.7,79.1
52,"(1994) 
Buckler Bologna",32,6425,2866,89.6,89.2
