#,Squadra,Giocate,Min,Totale,Media,40 Min
41,"(2020) 
A|X Armani Exchange Milano",28,5600,2099,50.2,50.2
42,"(2023) 
EA7 Emporio Armani Milano",30,6000,2235,49.9,49.9
43,"(1997) 
Stefanel Milano",26,5200,2014,51.5,51.5
44,"(1999) 
Kinder Bologna",30,6000,2033,46.8,46.8
45,"(2023) 
UNAHOTELS Reggio Emilia",30,6000,2406,53.7,53.7
46,"(2020) 
Dolomiti Energia Trentino",28,5650,2228,52.9,52.9
47,"(2014) 
Openjobmetis Varese",30,6150,2475,48.8,48.8
48,"(1998) 
Müller Verona",26,5300,2096,54,54
49,"(2023) 
Vanoli Basket Cremona",30,6050,2389,53.8,53.8
50,"(2010) 
Armani Jeans Milano",30,6075,2295,51.5,51.5
51,"(1997) 
Mash J. Verona",26,5225,1993,53.7,53.7
52,"(2009) 
NGC Medical Cantu'",28,5625,2114,53.1,53.1
53,"(1997) 
Pall. Varese",26,5200,2004,49.6,49.6
54,"(2013) 
Enel Brindisi",30,6025,2242,49.2,49.2
55,"(2009) 
Banca Tercas Teramo",28,5600,2171,56.6,56.6
56,"(1997) 
Calze Pompea Roma",26,5250,1943,53.2,53.2
57,"(2022) 
Germani Brescia",30,6100,2426,50.7,50.7
58,"(2022) 
Germani Brescia",30,6100,2426,50.7,50.7
59,"(1999) 
Varese Roosters",30,6025,2277,51.5,51.5
60,"(2009) 
Air Avellino",28,5675,2186,50,50
61,"(2009) 
Benetton Treviso",28,5625,2278,55.6,55.6
62,"(1999) 
Paf Bologna",30,6000,2060,45.7,45.7
63,"(2008) 
Armani Jeans Milano",30,6075,2236,52.8,52.8
64,"(2020) 
Germani Brescia",28,5650,2389,53.6,53.6
65,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2364,54.9,54.9
66,"(1998) 
Termal Imola",26,5200,2139,55,55
67,"(2017) 
Germani Basket Brescia",30,6075,2282,49.6,49.6
68,"(2009) 
Carife Ferrara",28,5675,2211,51.4,51.4
69,"(2023) 
Germani Brescia",30,6025,2353,54.3,54.3
70,"(2022) 
Givova Scafati",30,6050,2414,52.1,52.1
71,"(2008) 
Solsonica Rieti",30,6050,2321,54.2,54.2
72,"(2012) 
Montepaschi Siena",30,6000,2160,46,46
73,"(1998) 
Ducato Siena",26,5250,2022,55.4,55.4
74,"(2021) 
Virtus Segafredo Bologna",30,6075,2364,47.9,47.9
75,"(2021) 
Virtus Segafredo Bologna",30,6075,2364,47.9,47.9
76,"(2010) 
Montepaschi Siena",30,6000,2159,49.5,49.5
77,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2236,49.5,49.5
78,"(1996) 
Telemarket Roma",26,5275,2180,54.4,54.4
79,"(2022) 
Dolomiti Energia Trentino",30,6050,2335,50,50
80,"(2022) 
Dolomiti Energia Trentino",30,6050,2335,50,50
81,"(2015) 
Vanoli Cremona",30,6125,2213,48,48
82,"(1997) 
Mabo Pistoia",26,5225,2061,57.6,57.6
83,"(2006) 
Lottomatica Roma",34,6925,2448,49.8,49.8
84,"(2016) 
Dolomiti Energia Trentino",30,6050,2201,51.5,51.5
85,"(2009) 
Scavolini Spar Pesaro",28,5675,2294,53.8,53.8
86,"(1996) 
Mash J. Verona",26,5350,2022,54.5,54.5
87,"(1996) 
Rolly Pistoia",26,5225,2187,58,58
88,"(2016) 
Pasta Reggia Caserta",30,6075,2430,46.1,46.1
89,"(1998) 
Pepsi Rimini",26,5225,1897,53.1,53.1
90,"(2023) 
Givova Scafati Basket",30,6100,2626,55.7,55.7
91,"(2012) 
Lenovo Cantù",30,5825,2031,47.8,47.8
92,"(1997) 
Pepsi Rimini",26,5200,1938,55.2,55.2
93,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2219,45.4,45.4
94,"(2014) 
EA7 Emporio Armani Milano",30,6000,2202,45.3,45.3
95,"(2013) 
EA7 Emporio Armani Milano",30,6025,2134,48.8,48.8
96,"(2014) 
Enel Brindisi",30,6025,2231,48.8,48.8
97,"(1997) 
Fontanafredda Siena",26,5225,1983,55.7,55.7
98,"(2015) 
Pasta Reggia Caserta",30,6050,2288,46.7,46.7
99,"(2021) 
Germani Brescia",30,6000,2310,51.8,51.8
100,"(2021) 
Germani Brescia",30,6000,2310,51.8,51.8
101,"(2018) 
Banco di Sardegna Sassari",30,5875,2416,48.7,48.7
102,"(2020) 
Happy Casa Brindisi",28,5600,2212,50.6,50.6
103,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2323,47.4,47.4
104,"(2022) 
Virtus Segafredo Bologna",30,6025,2334,50,50
105,"(2022) 
Virtus Segafredo Bologna",30,6025,2334,50,50
106,"(1999) 
Benetton Treviso",30,6025,2157,50.9,50.9
107,"(2007) 
Lottomatica Roma",34,6675,2471,51,51
108,"(2008) 
Montepaschi Siena",30,6050,2153,48.2,48.2
109,"(2020) 
Fortitudo Lavoropiù Bologna",28,5600,2291,51.4,51.4
110,"(1996) 
Stefanel Milano",26,5200,2002,52.9,52.9
111,"(2008) 
Lottomatica Roma",30,6125,2398,50.2,50.2
112,"(2023) 
Banco di Sardegna Sassari",30,6025,2482,56,56
113,"(2010) 
Benetton Treviso",30,6025,2252,50,50
114,"(2020) 
Allianz Pallacanestro Trieste",28,5600,2249,51.4,51.4
115,"(2008) 
Benetton Treviso",30,6075,2261,52.1,52.1
116,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,49,49
117,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2337,49,49
118,"(1997) 
Teamsystem Bologna",26,5225,1988,51.2,51.2
119,"(2015) 
EA7 Emporio Armani Milano",30,6025,2205,51.1,51.1
120,"(2016) 
EA7 Emporio Armani Milano",30,6000,2384,52.1,52.1
121,"(1996) 
Teamsystem Bologna",26,5225,1932,50.6,50.6
122,"(1998) 
Mabo Pistoia",26,5200,2012,53.8,53.8
123,"(1997) 
Polti Cantu'",26,5250,2022,55,55
124,"(2023) 
Happy Casa Brindisi",30,6025,2455,53.6,53.6
125,"(2023) 
Virtus Segafredo Bologna",30,6054,2305,51.2,51.2
126,"(2014) 
Acea Roma",30,6025,2210,53.2,53.2
127,"(2015) 
Betaland Capo d'Orlando",30,6025,2205,49.8,49.8
128,"(2022) 
UNAHOTELS Reggio Emilia",30,6075,2312,51.6,51.6
129,"(2020) 
Umana Reyer Venezia",28,5625,2142,51.1,51.1
130,"(2011) 
Bennet Cantù",32,6425,2237,48.7,48.7
131,"(1999) 
Scavolini Pesaro",30,6100,2233,51.1,51.1
132,"(2017) 
EA7 Emporio Armani Milano",30,6075,2244,48.4,48.4
133,"(2016) 
Betaland Capo d'Orlando",30,6050,2315,50.2,50.2
134,"(2010) 
Cimberio Varese",30,6050,2430,53.2,53.2
135,"(2016) 
Germani Basket Brescia",30,6025,2453,53.2,53.2
136,"(2010) 
Scavolini Siviglia Pesaro",30,6025,2260,52.2,52.2
137,"(2013) 
Pasta Reggia Caserta",30,6025,2175,52,52
138,"(2020) 
Openjobmetis Varese",28,5675,2433,53.2,53.2
139,"(2013) 
Montepaschi Siena",30,6025,2114,48.8,48.8
140,"(1997) 
Cfm R.Emilia",26,5250,2066,53.3,53.3
141,"(1996) 
Kinder Bologna",26,5250,2120,53.4,53.4
142,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,56.2,56.2
143,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,51.7,51.7
144,"(2016) 
Openjobmetis Varese",30,6050,2402,49.7,49.7
145,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,51.7,51.7
146,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,56.2,56.2
147,"(2021) 
Umana Reyer Venezia",30,6027,2297,48.6,48.6
148,"(2015) 
Consultinvest Pesaro",30,6025,2355,51.2,51.2
149,"(2011) 
Vanoli Braga Cremona",32,6425,2462,52.2,52.2
150,"(2009) 
Vanoli Cremona",28,5675,2326,56.4,56.4
151,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2263,50.4,50.4
152,"(2005) 
Armani Jeans Milano",34,6850,2662,49.8,49.8
153,"(2015) 
Dolomiti Energia Trentino",30,6025,2274,49.9,49.9
154,"(2009) 
Sigma Coatings Montegranaro",28,5650,2232,57.8,57.8
155,"(2020) 
UNAHOTELS Reggio Emilia",28,5625,2261,54.5,54.5
156,"(2022) 
Tezenis Verona",30,6075,2570,55.4,55.4
157,"(2018) 
Germani Basket Brescia",30,6050,2443,50.2,50.2
158,"(2012) 
Trenkwalder Reggio Emilia",30,6000,2201,53.6,53.6
159,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,49.6,49.6
160,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,49.6,49.6
161,"(2014) 
Vanoli Cremona",30,6075,2348,49.2,49.2
162,"(2022) 
Banco di Sardegna Sassari",30,6025,2413,52.4,52.4
163,"(2014) 
Umana Reyer Venezia",30,6025,2221,47.7,47.7
164,"(2022) 
Banco di Sardegna Sassari",30,6025,2413,52.4,52.4
165,"(1996) 
Cagiva Varese",26,5250,2139,53,53
166,"(1999) 
Ducato Siena",30,6075,2068,52.2,52.2
167,"(2012) 
Acea Roma",30,6050,2273,52,52
168,"(1996) 
Fontanafredda Siena",26,5225,2020,54.9,54.9
169,"(2023) 
Umana Reyer Venezia",30,6025,2356,51.9,51.9
170,"(2009) 
Pepsi Caserta",28,5675,2161,54.3,54.3
171,"(2009) 
Cimberio Varese",28,5625,2259,55.9,55.9
